sequence	cg	chg	gene	classification
cpc54_35064.1	0.07920916155314929	0.0017500643792678935	cpc54_35064	ambiguous
cpc54_35065.1	0.1515357143	0.01575882353	cpc54_35065	ambiguous
cpc54_35066.1	0.38208135804085913	0.020787089446574123	cpc54_35066	gbM
cpc54_35066.2	0.39202934607104417	0.02149056919956082	cpc54_35066	gbM
cpc54_35067.1	0.21661176470000001	0.005920588235	cpc54_35067	gbM
cpc54_35068.1	0.22358263157894737	0	cpc54_35068	gbM
cpc54_35069.1	0.554031851020316	0.016945125008511287	cpc54_35069	gbM
cpc54_3507.1	0.9279680701983158	0.6837954185136842	cpc54_3507	teM
cpc54_35070.1	0.00526	0	cpc54_35070	UM
cpc54_35071.1	0.5601495180722891	0.0026882016957188756	cpc54_35071	gbM
cpc54_35072.1	0.009295	0.01238268156424581	cpc54_35072	UM
cpc54_35073.1	0.1494826923	0.043035	cpc54_35073	ambiguous
cpc54_35074.1	0.33338823529999995	0.0420547619	cpc54_35074	gbM
cpc54_35075.1	0.316642050576561	0.01139863928108943	cpc54_35075	gbM
cpc54_35076.1	0.6135544948335248	0.007070120551090701	cpc54_35076	gbM
cpc54_35076.2	0.6202804424242424	0.007464333333333333	cpc54_35076	gbM
cpc54_35077.1	0.36598235562141884	0.00539781897456753	cpc54_35077	gbM
cpc54_35078.1	0.5240084815078236	0.007125960170483642	cpc54_35078	gbM
cpc54_35079.1	0.7805098778076922	0.013903958579881658	cpc54_35079	gbM
cpc54_3508.1	0.9373879064756098	0.8450913453780488	cpc54_3508	teM
cpc54_35080.1	0.8610834848537395	0.012337447518412491	cpc54_35080	gbM
cpc54_35080.2	0.8298691481460551	0.010040775793519148	cpc54_35080	gbM
cpc54_35081.1	0.623255348348753	0.007329096092771363	cpc54_35081	gbM
cpc54_35081.2	0.6119582468058916	0.007163653743047404	cpc54_35081	gbM
cpc54_35082.1	0.3020277778	0.019094	cpc54_35082	gbM
cpc54_35083.1	0.36507432273727913	0.005944482196980565	cpc54_35083	gbM
cpc54_35084.1	0.7160844612565095	0.008528572120907109	cpc54_35084	gbM
cpc54_35085.1	0.7348377212862058	0.009726148344031028	cpc54_35085	gbM
cpc54_35086.1	0.7013435973953026	0.005716597084687101	cpc54_35086	gbM
cpc54_35086.2	0.6990423633188695	0.005284103719563694	cpc54_35086	gbM
cpc54_35087.1	0.3541552076873825	0.009689636930713166	cpc54_35087	gbM
cpc54_35087.2	0.351041960410792	0.009729019195364907	cpc54_35087	gbM
cpc54_35087.3	0.510878256963257	0.008155640022403437	cpc54_35087	gbM
cpc54_35088.1	0.018	0.004885714286	cpc54_35088	UM
cpc54_35089.1	0.0117875	0	cpc54_35089	UM
cpc54_3509.1	0.941545	0.8598521739000001	cpc54_3509	teM
cpc54_35090.1	0.6882245372668366	0.006682194951449208	cpc54_35090	gbM
cpc54_35091.1	0.5141031771091069	0.00578637470801061	cpc54_35091	gbM
cpc54_35092.1	0.01560875	0.004515	cpc54_35092	UM
cpc54_35093.1	0.6377081564037798	0.006248220214143304	cpc54_35093	gbM
cpc54_35094.1	0.712656672001983	0.005786696709373937	cpc54_35094	gbM
cpc54_35095.1	0.47664816146430333	0.01480676059208513	cpc54_35095	gbM
cpc54_35096.1	0.47722321773528964	0.006531967244900152	cpc54_35096	gbM
cpc54_35097.1	0.5574965381065198	0.008274045650866849	cpc54_35097	gbM
cpc54_35098.1	0.01073666667	0.02881052632	cpc54_35098	UM
cpc54_35099.1	0.3787511027340033	0.0035924744905025128	cpc54_35099	gbM
cpc54_351.1	0.41033290018136254	0.007885196428890223	cpc54_351	gbM
cpc54_3510.1	0.8335921282798834	0.6877617398944607	cpc54_3510	teM
cpc54_35100.1	0.907765641041846	0.005443466783557692	cpc54_35100	gbM
cpc54_35101.1	0.001960804079696395	0.042118453501529415	cpc54_35101	UM
cpc54_35102.1	0.6402035714	0.06709761905	cpc54_35102	ambiguous
cpc54_35103.1	0.38183558558558556	0.04872188974474475	cpc54_35103	gbM
cpc54_35103.2	0.37842633928571423	0.049216649657738094	cpc54_35103	gbM
cpc54_35104.1	0.4608005513671969	0.035314327297495035	cpc54_35104	gbM
cpc54_35105.1	0.624265407554672	0.030328839274592442	cpc54_35105	gbM
cpc54_35106.1	0.6983042788862588	0.027883525016108322	cpc54_35106	gbM
cpc54_35107.1	0.690017664129689	0.026248190444924775	cpc54_35107	gbM
cpc54_35107.2	0.69653899385666	0.022920943350675942	cpc54_35107	gbM
cpc54_35107.3	0.4937140391067594	0.02214237223787276	cpc54_35107	gbM
cpc54_35108.1	0.26443	0.003956692913	cpc54_35108	gbM
cpc54_35109.1	0.20404210527719296	0.00995406698385965	cpc54_35109	gbM
cpc54_3511.1	0.8934501548228388	0.789289452815871	cpc54_3511	teM
cpc54_3511.2	0.9340833333	0.7934357143	cpc54_3511	teM
cpc54_35110.1	0.09926224110032363	0.003026663070529126	cpc54_35110	ambiguous
cpc54_35110.2	0.10915314056939501	0.003328252273286477	cpc54_35110	ambiguous
cpc54_35110.3	0.10379183797909408	0.0016397406116672472	cpc54_35110	ambiguous
cpc54_35111.1	0.895105	0.802625	cpc54_35111	teM
cpc54_35112.1	0.6210667325473455	0.29589464088712725	cpc54_35112	ambiguous
cpc54_35113.1	0.8674407030830276	0.0075212136916687055	cpc54_35113	gbM
cpc54_35114.1	0.6954877995139203	0.008992340728469021	cpc54_35114	gbM
cpc54_35114.2	0.6350737471401156	0.00923529815906575	cpc54_35114	gbM
cpc54_35114.3	0.5262444063349637	0.0096887598062293	cpc54_35114	gbM
cpc54_35115.1	0.6822175131476769	0.006198487923460975	cpc54_35115	gbM
cpc54_35116.1	0.6871977772519698	0.009334019605093044	cpc54_35116	gbM
cpc54_35117.1	0.4276652393755034	0.006936403802275168	cpc54_35117	gbM
cpc54_35118.1	0.2860230821606925	0.10998635437881875	cpc54_35118	ambiguous
cpc54_35119.1	0.8704077575478874	0.011572235376685997	cpc54_35119	gbM
cpc54_35119.2	0.8756875269019969	0.011255018839016898	cpc54_35119	gbM
cpc54_3512.1	0.8449833333	0.6993823529	cpc54_3512	teM
cpc54_35120.1	0.3558708333	0.03667142857	cpc54_35120	gbM
cpc54_35121.1	0.31700000000000006	0.05106666667	cpc54_35121	ambiguous
cpc54_35122.1	0.3397	0.5776333333	cpc54_35122	ambiguous
cpc54_35123.1	0.9333653846	0.7735545455	cpc54_35123	teM
cpc54_35123.2	0.9254818181999999	0.715356	cpc54_35123	teM
cpc54_35124.1	0.3418173077	0.1041338235	cpc54_35124	ambiguous
cpc54_35125.1	0.7012416667	0.2938117647	cpc54_35125	ambiguous
cpc54_35126.1	0.47348620690000004	0.10542337660000001	cpc54_35126	ambiguous
cpc54_35127.1	0.64595	0.01482307692	cpc54_35127	gbM
cpc54_35128.1	0.3149875	0.009636	cpc54_35128	gbM
cpc54_35129.1	0.837955	0.3602272727	cpc54_35129	ambiguous
cpc54_3513.1	0.9594131329113924	0.9024391199696203	cpc54_3513	teM
cpc54_35130.1	0.7894134614999999	0.1151818182	cpc54_35130	ambiguous
cpc54_35131.1	0.5259178571	0.08554492754	cpc54_35131	ambiguous
cpc54_35132.1	0.4619833333	0.05520416667	cpc54_35132	ambiguous
cpc54_35132.2	0.4619833333	0.05520416667	cpc54_35132	ambiguous
cpc54_35133.1	0.4068592593	0.06527183099	cpc54_35133	ambiguous
cpc54_35134.1	0.445846216706226	0.006764115737667559	cpc54_35134	gbM
cpc54_35135.1	0.8151	0.70508125	cpc54_35135	teM
cpc54_35136.1	0.9272928571	0.3356095238	cpc54_35136	ambiguous
cpc54_35137.1	0.5290986985250146	0.018391483797335274	cpc54_35137	gbM
cpc54_35138.1	0.6281296296	0.1267848837	cpc54_35138	ambiguous
cpc54_35139.1	0.4642934783	0.1169013699	cpc54_35139	ambiguous
cpc54_3514.1	0.9411431488393013	0.8547403660458516	cpc54_3514	teM
cpc54_35140.1	0.6518759259	0.1335272727	cpc54_35140	ambiguous
cpc54_35140.2	0.6518759259	0.1335272727	cpc54_35140	ambiguous
cpc54_35141.1	0.8801709677000001	0.1195468354	cpc54_35141	ambiguous
cpc54_35142.1	0.616252	0.01758358209	cpc54_35142	gbM
cpc54_35143.1	0.671625	0.02013846154	cpc54_35143	gbM
cpc54_35144.1	0.88409	0.45433	cpc54_35144	teM
cpc54_35145.1	0.6376981529562008	0.007086170435583169	cpc54_35145	gbM
cpc54_35145.2	0.6476723539701273	0.007227265427607737	cpc54_35145	gbM
cpc54_35146.1	0.3245666667	0	cpc54_35146	gbM
cpc54_35146.2	0.3245666667	0	cpc54_35146	gbM
cpc54_35147.1	0	0.207125	cpc54_35147	ambiguous
cpc54_35148.1	0.45978277277458895	0.01160203098852018	cpc54_35148	gbM
cpc54_35149.1	0.09492266768355279	0.05856547499349869	cpc54_35149	ambiguous
cpc54_3515.1	0.9243019915946381	0.7171969213823056	cpc54_3515	teM
cpc54_35150.1	0.1033408163	0.003249295775	cpc54_35150	ambiguous
cpc54_35151.1	0.016675	0.010188	cpc54_35151	UM
cpc54_35152.1	0.9068504716981133	0.7566845911660378	cpc54_35152	teM
cpc54_35153.1	0.9552939377527065	0.7952761395853276	cpc54_35153	teM
cpc54_35154.1	0.009790360169491526	0	cpc54_35154	UM
cpc54_35155.1	0.2559017222220667	0.0053580246924296296	cpc54_35155	gbM
cpc54_35156.1	0.8097098603611935	0.013433562942536165	cpc54_35156	gbM
cpc54_35157.1	0.20477923913636362	0.021805493961589918	cpc54_35157	gbM
cpc54_35158.1	0.21031558469075845	0.0035354061326908857	cpc54_35158	gbM
cpc54_35158.2	0.20513949014103539	0.003501926907949495	cpc54_35158	gbM
cpc54_35158.3	0.2204484073157395	0.0037632647369009497	cpc54_35158	gbM
cpc54_35159.1	0.6107801595214356	0.0031876337652283152	cpc54_35159	gbM
cpc54_3516.1	0.9063703704	0.8510186813	cpc54_3516	teM
cpc54_35160.1	0.8196840909	0.01344264706	cpc54_35160	gbM
cpc54_35161.1	0.7347783051821665	0.010188880668456591	cpc54_35161	gbM
cpc54_35161.2	0.7367677141368132	0.010046157048198055	cpc54_35161	gbM
cpc54_35162.1	0.27033390382151584	0.0014776098390684596	cpc54_35162	gbM
cpc54_35163.1	0.8079003879676302	0.028311221060808037	cpc54_35163	gbM
cpc54_35164.1	0.6557193772546586	0.018303229885166514	cpc54_35164	gbM
cpc54_35165.1	0.6417925141402715	0.003933705379511312	cpc54_35165	gbM
cpc54_35166.1	0.4395827529938703	0.008971428053085775	cpc54_35166	gbM
cpc54_35167.1	0.09852482943469787	0.01707439741340156	cpc54_35167	ambiguous
cpc54_35168.1	0.4733334231500599	0.007758592814053892	cpc54_35168	gbM
cpc54_35169.1	0.5924112848901563	0.004345052751002759	cpc54_35169	gbM
cpc54_3517.1	0.9659437499999999	0.876427907	cpc54_3517	teM
cpc54_3517.2	0.9466264706000002	0.8737019231	cpc54_3517	teM
cpc54_35170.1	0.5693378787779511	0.0057697147712483035	cpc54_35170	gbM
cpc54_35171.1	0.6332253427709509	0.0042469791795054284	cpc54_35171	gbM
cpc54_35172.1	0.009724526478268908	0.0016372549019607844	cpc54_35172	UM
cpc54_35173.1	0.5842915254491526	0.007536546610169491	cpc54_35173	gbM
cpc54_35174.1	0.515823459706206	0.007952185390688211	cpc54_35174	gbM
cpc54_35175.1	0.4464522415439093	0.12484585276890924	cpc54_35175	ambiguous
cpc54_35176.1	0.8103721343274026	0.0123042496323471	cpc54_35176	gbM
cpc54_35177.1	0.7085927125506073	0.07018056682226721	cpc54_35177	ambiguous
cpc54_35178.1	0.36737705918918917	0.00803526340011583	cpc54_35178	gbM
cpc54_35179.1	0	0.0196	cpc54_35179	UM
cpc54_3518.1	0.92384	0.8113671875	cpc54_3518	teM
cpc54_35180.1	0.6551015696162874	0.039580115690054596	cpc54_35180	gbM
cpc54_35181.1	0.702268973275834	0.006749383022787424	cpc54_35181	gbM
cpc54_35182.1	0.7710824355082581	0.008992311363232258	cpc54_35182	gbM
cpc54_35183.1	0.05012142857	0	cpc54_35183	ambiguous
cpc54_35184.1	0.20459	0.02670909091	cpc54_35184	gbM
cpc54_35185.1	0.08099166667	0	cpc54_35185	ambiguous
cpc54_35185.2	0.08099166667	0	cpc54_35185	ambiguous
cpc54_35186.1	0	0.0016205752212389382	cpc54_35186	UM
cpc54_35187.1	0.7102735216739825	0.011692658174077972	cpc54_35187	gbM
cpc54_35187.2	0.6965022781696285	0.018575067307661616	cpc54_35187	gbM
cpc54_35188.1	0.8852309036974861	0.010306001244995212	cpc54_35188	gbM
cpc54_35188.2	0.8857446851106255	0.010216054178010425	cpc54_35188	gbM
cpc54_35189.1	0.01322222222	0.005440425532	cpc54_35189	UM
cpc54_3519.1	0.9262944075013552	0.9012413008130081	cpc54_3519	teM
cpc54_35190.1	0.0084	0.003148888889	cpc54_35190	UM
cpc54_35191.1	0.6493700384615384	0.006409606921331282	cpc54_35191	gbM
cpc54_35192.1	0.760259375	0.0233627907	cpc54_35192	gbM
cpc54_35193.1	0.6279799825276495	0.0031420386576664397	cpc54_35193	gbM
cpc54_35194.1	0.3234524675492538	0.012999605866895522	cpc54_35194	gbM
cpc54_35195.1	0.3661516788186173	0.09626157280040841	cpc54_35195	ambiguous
cpc54_35196.1	0	0	cpc54_35196	UM
cpc54_35197.1	0.35463703299703575	0.019863113897108285	cpc54_35197	gbM
cpc54_35198.1	0.8241439194139194	0.45178403276575096	cpc54_35198	teM
cpc54_35199.1	0.913744767712957	0.8411682308005132	cpc54_35199	teM
cpc54_35199.2	0.9082706658384617	0.8302582935684211	cpc54_35199	teM
cpc54_352.1	0.22735	0.005317821782	cpc54_352	gbM
cpc54_3520.1	0.8716906914893616	0.467654654225	cpc54_3520	teM
cpc54_35200.1	0.92233	0.8598026316	cpc54_35200	teM
cpc54_35201.1	0.9283998098859315	0.3958502987376426	cpc54_35201	ambiguous
cpc54_35202.1	0.24233670438750152	0.0063351454647307915	cpc54_35202	gbM
cpc54_35203.1	0.19164416857694422	0.013276199327707409	cpc54_35203	ambiguous
cpc54_35204.1	0.7780896989969807	0.008633065280970968	cpc54_35204	gbM
cpc54_35204.2	0.7777235753046249	0.008208271164101966	cpc54_35204	gbM
cpc54_35205.1	0.49751675674974144	0.0036508363146730604	cpc54_35205	gbM
cpc54_35206.1	0.33469429082826424	0.021204681443447004	cpc54_35206	gbM
cpc54_35207.1	0.40212794916473926	0.05426733800257276	cpc54_35207	ambiguous
cpc54_35207.2	0.39363235461708895	0.053630836196362594	cpc54_35207	ambiguous
cpc54_35208.1	0.351678	0.2001032258	cpc54_35208	ambiguous
cpc54_35209.1	0.7507749776065276	0.01404299515259194	cpc54_35209	gbM
cpc54_3521.1	0.7383607143	0.1501804348	cpc54_3521	ambiguous
cpc54_35210.1	0.004536065574	0.003635802469	cpc54_35210	UM
cpc54_35211.1	0.6155050049450115	0.1857353708523202	cpc54_35211	ambiguous
cpc54_35212.1	0.9087153787878789	0.008072010489510489	cpc54_35212	gbM
cpc54_35212.2	0.9543179865361078	0.005831162790697674	cpc54_35212	gbM
cpc54_35213.1	0.021680572205865122	0.0039653083359427795	cpc54_35213	UM
cpc54_35214.1	0.8191726714540359	0.010581404226796416	cpc54_35214	gbM
cpc54_35214.2	0.8175170608137896	0.010482463174221331	cpc54_35214	gbM
cpc54_35215.1	0.3017956522	0.04415555556	cpc54_35215	gbM
cpc54_35216.1	0.02196578947	0.006079104478	cpc54_35216	UM
cpc54_35217.1	0.5638306862505883	0.018737291760941178	cpc54_35217	gbM
cpc54_35217.2	0.49952145442980334	0.0171724106169648	cpc54_35217	gbM
cpc54_35218.1	0.5072208333	0.5940888889	cpc54_35218	teM
cpc54_35219.1	0.4774576923	0.606825	cpc54_35219	teM
cpc54_3522.1	0.2380833333	0.07000888889	cpc54_3522	ambiguous
cpc54_35220.1	0.6225681818000001	0.6820772727	cpc54_35220	teM
cpc54_35221.1	0.6147746903095176	0.0049620251319	cpc54_35221	gbM
cpc54_35222.1	0.4486474082100501	0.008224547428464995	cpc54_35222	gbM
cpc54_35223.1	0.6299742401215805	0.013327001736778114	cpc54_35223	gbM
cpc54_35224.1	0.679266140202656	0.0049424869411507305	cpc54_35224	gbM
cpc54_35225.1	0.01644444444	0.002288679245	cpc54_35225	UM
cpc54_35226.1	0.681295944931164	0.007982868997667083	cpc54_35226	gbM
cpc54_35226.2	0.6813184694513716	0.007770249376889027	cpc54_35226	gbM
cpc54_35227.1	0.7349925318030164	0.010797671659665999	cpc54_35227	gbM
cpc54_35228.1	0.16173120728929385	0.1895206692775171	cpc54_35228	ambiguous
cpc54_35229.1	0.871258060378081	0.008910179546048537	cpc54_35229	gbM
cpc54_35229.2	0.9074479077856459	0.008696685374796552	cpc54_35229	gbM
cpc54_3523.1	0.3054748275862069	0.002807229208767816	cpc54_3523	gbM
cpc54_3523.2	0.3209699275362319	0.0027741773229589374	cpc54_3523	gbM
cpc54_35230.1	0.5288085043698145	0.006039728622188061	cpc54_35230	gbM
cpc54_35230.2	0.530200052614023	0.00605658890680335	cpc54_35230	gbM
cpc54_35231.1	0.4637850861364845	0.005353775343208809	cpc54_35231	gbM
cpc54_35232.1	0.7298291295777335	0.009496601586570215	cpc54_35232	gbM
cpc54_35232.2	0.7298796305341514	0.009491552888225414	cpc54_35232	gbM
cpc54_35233.1	0.6377851480231914	0.008755282584423405	cpc54_35233	gbM
cpc54_35234.1	0.228741883714695	0.2252180364110906	cpc54_35234	ambiguous
cpc54_35235.1	0.011444545731555249	0.005916592956607734	cpc54_35235	UM
cpc54_35235.2	0.011378801681983762	0.0059226354347686055	cpc54_35235	UM
cpc54_35236.1	0.009892424242	8.206896552e-4	cpc54_35236	UM
cpc54_35237.1	0.9532312499999999	0.71131	cpc54_35237	teM
cpc54_35238.1	0.7669933193277312	0	cpc54_35238	gbM
cpc54_35239.1	0.00556	0	cpc54_35239	UM
cpc54_3524.1	0.7990075	0.007682439024	cpc54_3524	gbM
cpc54_35240.1	0.8220827055519766	0.7009813819990923	cpc54_35240	teM
cpc54_35241.1	0.5447614322316265	0.012687236783346387	cpc54_35241	gbM
cpc54_35242.1	0.24906741681646233	0.008970906304728547	cpc54_35242	gbM
cpc54_35243.1	0.6087870049511668	0.009128733028572785	cpc54_35243	gbM
cpc54_35244.1	0.04433991971706081	0.047014175675675673	cpc54_35244	UM
cpc54_35244.2	0.08464679852428571	0.015979597714285716	cpc54_35244	ambiguous
cpc54_35245.1	0.6040254521490943	0.004340981091666491	cpc54_35245	gbM
cpc54_35245.2	0.613923580421296	0.004642357739795487	cpc54_35245	gbM
cpc54_35246.1	0.47933253176115237	0.003997207971109666	cpc54_35246	gbM
cpc54_35247.1	0.8216324275362319	0.009513446053768117	cpc54_35247	gbM
cpc54_35248.1	0.009785294118	0.0083	cpc54_35248	UM
cpc54_35249.1	0.417318264262213	0.013711507131851246	cpc54_35249	gbM
cpc54_3525.1	0.8293285714	0.6156222222	cpc54_3525	teM
cpc54_35250.1	0.8091464250150224	0.006352841544455457	cpc54_35250	gbM
cpc54_35251.1	0.5525842915506497	0.006233953169243323	cpc54_35251	gbM
cpc54_35252.1	0.17960906001656052	0.028764683947871635	cpc54_35252	ambiguous
cpc54_35253.1	0.6462479160322386	0.006199513898317298	cpc54_35253	gbM
cpc54_35254.1	0.8093906377981068	0.0076323377291158435	cpc54_35254	gbM
cpc54_35255.1	0.49579488020271456	0.005613676110521511	cpc54_35255	gbM
cpc54_35256.1	0.42333333330000006	0.04036666667	cpc54_35256	gbM
cpc54_35257.1	0.6666333381890092	0.015305161606229807	cpc54_35257	gbM
cpc54_35258.1	0.3463836030783582	0.015806946958962682	cpc54_35258	gbM
cpc54_35259.1	0.3273478484903902	0.019171837579718208	cpc54_35259	gbM
cpc54_3526.1	0.8600416667	0.8208173913	cpc54_3526	teM
cpc54_35260.1	0.16748098064721686	0.1296261660268714	cpc54_35260	ambiguous
cpc54_35261.1	0.76711022014	0.09783790655562265	cpc54_35261	ambiguous
cpc54_35262.1	0.6067619025477684	0.006282112163182549	cpc54_35262	gbM
cpc54_35263.1	0.7818858354720949	0.006642155025927057	cpc54_35263	gbM
cpc54_35264.1	0.8777727322120951	0.0013504493829589632	cpc54_35264	gbM
cpc54_35265.1	0.1355107143	0.003224137931	cpc54_35265	ambiguous
cpc54_35266.1	0.7963574300417052	0.02698168517222076	cpc54_35266	gbM
cpc54_35267.1	0.49555437441705524	0.0065560259540766155	cpc54_35267	gbM
cpc54_35268.1	0.6534197237000666	0.009950181837842877	cpc54_35268	gbM
cpc54_35269.1	0.5333222222	0.05488421053	cpc54_35269	ambiguous
cpc54_3527.1	0.9209875	0.7530159999999999	cpc54_3527	teM
cpc54_35270.1	0.48477642308308344	0.010207971578392934	cpc54_35270	gbM
cpc54_35270.2	0.48502041532497336	0.009561408954395945	cpc54_35270	gbM
cpc54_35270.3	0.4832243107359658	0.010175288638440768	cpc54_35270	gbM
cpc54_35271.1	0.8390709136765648	0.01055433445050509	cpc54_35271	gbM
cpc54_35271.2	0.8390926599818945	0.010579574408208557	cpc54_35271	gbM
cpc54_35272.1	0.1563206897	0.09571666667	cpc54_35272	ambiguous
cpc54_35273.1	0.4878351852	0.004491034483	cpc54_35273	gbM
cpc54_35274.1	0.8089581717338916	0.013962661420248566	cpc54_35274	gbM
cpc54_35275.1	0.6547598243232717	0.011789436920644077	cpc54_35275	gbM
cpc54_35276.1	0.5540477686697541	0.008240437158688524	cpc54_35276	gbM
cpc54_35277.1	0.6773170204558934	0.006736565496676723	cpc54_35277	gbM
cpc54_35277.2	0.6621222903011694	0.006549949846948311	cpc54_35277	gbM
cpc54_35278.1	0.7905001915006957	0.008457792931710941	cpc54_35278	gbM
cpc54_35278.2	0.7904611234159594	0.00846210932554465	cpc54_35278	gbM
cpc54_35279.1	0.22326562475328746	0.01159646445581813	cpc54_35279	gbM
cpc54_35279.2	0.2213262875841474	0.010604468514629473	cpc54_35279	gbM
cpc54_3528.1	0.43885608856088565	0.7750516605166052	cpc54_3528	teM
cpc54_35280.1	0.6584948168643994	0.3933266598266137	cpc54_35280	ambiguous
cpc54_35281.1	0.44650803427104835	0.5735094018819757	cpc54_35281	teM
cpc54_35281.2	0.549210514717776	0.6335895785230519	cpc54_35281	teM
cpc54_35282.1	0.6140389429267076	0.007719053284496081	cpc54_35282	gbM
cpc54_35283.1	0.8010366182125372	0.7351162813717612	cpc54_35283	teM
cpc54_35284.1	0.6290797635900789	0.014451623620718715	cpc54_35284	gbM
cpc54_35285.1	0	0	cpc54_35285	UM
cpc54_35286.1	0.6426181689734717	0.0010677739331026528	cpc54_35286	gbM
cpc54_35287.1	0.8192310392394132	0.011319675927955212	cpc54_35287	gbM
cpc54_35288.1	0.7337690625000001	0	cpc54_35288	gbM
cpc54_35289.1	0	0.0018844810378413172	cpc54_35289	UM
cpc54_3529.1	0.9921875	0.8899100000000001	cpc54_3529	teM
cpc54_35290.1	0.48939765716289463	0.005367026594000001	cpc54_35290	gbM
cpc54_35291.1	0.3561157143	0.01072045455	cpc54_35291	gbM
cpc54_35292.1	0	0.91945	cpc54_35292	ambiguous
cpc54_35293.1	0.52015	0	cpc54_35293	gbM
cpc54_35294.1	0.7936416667	0.5465333333	cpc54_35294	teM
cpc54_35295.1	0.730187516463581	0.009356228222787696	cpc54_35295	gbM
cpc54_35296.1	0.7958428571	0.8643166667	cpc54_35296	teM
cpc54_35297.1	0.971453125	0.6028736842	cpc54_35297	teM
cpc54_35298.1	0.6086437457560081	0.029704367090068226	cpc54_35298	gbM
cpc54_35299.1	0.03834032258	0.008180952381	cpc54_35299	UM
cpc54_353.1	0.6202953911460952	0.03522732380958762	cpc54_353	gbM
cpc54_3530.1	0.9424599999999999	0.8758909090999999	cpc54_3530	teM
cpc54_35300.1	0.09571976744	0.003461481481	cpc54_35300	ambiguous
cpc54_35301.1	0	0.004202380952	cpc54_35301	UM
cpc54_35301.2	0	0.005229836613718963	cpc54_35301	UM
cpc54_35301.3	0	0.004182401327822504	cpc54_35301	UM
cpc54_35301.4	0.4749380846325167	0.015136536748329621	cpc54_35301	gbM
cpc54_35302.1	0.22531592350282584	0.0036320627965476453	cpc54_35302	gbM
cpc54_35303.1	0.01458125	0	cpc54_35303	UM
cpc54_35304.1	0.08112837438423645	0	cpc54_35304	ambiguous
cpc54_35305.1	0.859044925959751	0.007993985154799793	cpc54_35305	gbM
cpc54_35306.1	0.717118296679183	0.004283587077305577	cpc54_35306	gbM
cpc54_35307.1	0.4047780750798722	0.005452044391182109	cpc54_35307	gbM
cpc54_35308.1	0.5387860721661442	0.007491148351057411	cpc54_35308	gbM
cpc54_35309.1	0.575237279561855	0.0065529188873500975	cpc54_35309	gbM
cpc54_3531.1	0.94225	0.842	cpc54_3531	teM
cpc54_35310.1	0.4442925883256529	0.010236975641013826	cpc54_35310	gbM
cpc54_35311.1	0.24360412795732714	0.14461029411764706	cpc54_35311	ambiguous
cpc54_35312.1	0.24220212588149465	0.1088636599758007	cpc54_35312	ambiguous
cpc54_35312.2	0.200925	0.06357058824	cpc54_35312	ambiguous
cpc54_35313.1	0.6070527999628529	0.006693745596002972	cpc54_35313	gbM
cpc54_35314.1	0.5539594973354608	0.006208754088941267	cpc54_35314	gbM
cpc54_35314.2	0.5544345446025146	0.006313696583609327	cpc54_35314	gbM
cpc54_35315.1	0.4459425519287834	0.022467056917685458	cpc54_35315	gbM
cpc54_35316.1	0.3462736070856425	0.03230157004830918	cpc54_35316	gbM
cpc54_35317.1	0.6045744444	0.005469942197	cpc54_35317	gbM
cpc54_35318.1	0.46570291477606307	0.0018640682414425196	cpc54_35318	gbM
cpc54_35319.1	0.616225	0.02753414634	cpc54_35319	gbM
cpc54_3532.1	0.9048052632	0.8633253333	cpc54_3532	teM
cpc54_35320.1	0.01660363636	6.704225352e-4	cpc54_35320	UM
cpc54_35321.1	0.013577421761601555	6.351013368072444e-4	cpc54_35321	UM
cpc54_35322.1	0.7093397727	0.005423655914	cpc54_35322	gbM
cpc54_35322.2	0.6425100142889401	0.004912671434647209	cpc54_35322	gbM
cpc54_35323.1	0.29930799191839297	0.00850195535211174	cpc54_35323	gbM
cpc54_35324.1	0.8272098075410319	0.005601537774437346	cpc54_35324	gbM
cpc54_35325.1	0.5814450923070946	0.010570033676200451	cpc54_35325	gbM
cpc54_35326.1	0.504865	0.1685904762	cpc54_35326	ambiguous
cpc54_35327.1	0.5581666667	0.009316091954	cpc54_35327	gbM
cpc54_35327.2	0.69535	0.006975	cpc54_35327	gbM
cpc54_35328.1	0.1625493049571291	0.0024699104751589596	cpc54_35328	ambiguous
cpc54_35329.1	0.24917667323868417	0.014243374825536842	cpc54_35329	gbM
cpc54_3533.1	0.9347015658630631	0.8659094419618619	cpc54_3533	teM
cpc54_35330.1	0.8410454090699152	0.01742851591440799	cpc54_35330	gbM
cpc54_35331.1	0.6972914063127088	0.004623256238171351	cpc54_35331	gbM
cpc54_35332.1	0.521425	0.006521428571	cpc54_35332	gbM
cpc54_35332.2	0.521425	0.006521428571	cpc54_35332	gbM
cpc54_35333.1	0.3094395833	0.01021538462	cpc54_35333	gbM
cpc54_35333.2	0.3094395833	0.01021538462	cpc54_35333	gbM
cpc54_35334.1	0.43365977286577184	0.12426366917449663	cpc54_35334	ambiguous
cpc54_35335.1	0.68883	0.430092	cpc54_35335	teM
cpc54_35336.1	0.569153289723203	0.008046094060079445	cpc54_35336	gbM
cpc54_35336.2	0.564879297560075	0.00798567282808886	cpc54_35336	gbM
cpc54_35337.1	0.3276176471	0.39108000000000004	cpc54_35337	ambiguous
cpc54_35338.1	0.08672222222	0.01448571429	cpc54_35338	ambiguous
cpc54_35339.1	0.031840332428765265	0.015159340420109906	cpc54_35339	UM
